62728
62728
62728
62728
62728
62728
62728
62728
62498
62126
61772
61418
61064
60711
60357
60003
59649
59294
58940
58586
58215
57861
57507
57153
56799
56445
56091
55737
55383
55029
54675
54303
53949
53591
53237
52883
52529
52175
51821
51467
51113
50741
50387
50033
49679
49325
48971
48613
48253
47893
47533
47156
46796
46436
46076
45716
45357
44997
44626
44266
43906
43546
43168
42807
42447
42087
41727
41366
41006
40646
40286
39926
39547
39187
38827
38467
38107
37746
37386
37026
36666
36305
35927
35567
35207
34847
34486
34125
33765
33404
33044
32683
32323
31944
31584
31223
30863
30502
30141
29780
29419
29058
28697
28319
27958
27597
27236
26859
26498
26137
25775
25412
25050
24688
24326
23945
23583
23221
22858
22496
22134
21772
21410
21048
20685
20305
19943
19581
19220
18858
18497
18136
17775
17413
17052
16672
16311
15950
15588
15226
14865
14503
14142
13780
13419
13057
12678
12316
11955
11594
11232
10871
10510
10149
9788
9427
9066
8688
8327
7966
7605
7244
6883
6521
6160
5798
5436
5074
4712
4350
3970
3609
3247
2885
2523
2162
1800
1438
1077
715
336
0
