62728
62728
62728
62728
62728
62728
62728
62462
62091
61737
61383
61029
60675
60321
59967
59613
59241
58915
58842
58779
58706
58632
58542
58469
58378
58317
58516
58444
58376
58320
58249
58145
58070
57996
57938
57867
57780
57709
57635
57579
57489
57402
57332
57262
57202
57130
57027
56954
56883
56824
56754
58840
58848
58860
58874
58884
58868
58788
58712
58649
58575
58481
58385
58305
58241
58161
58073
58023
57970
57933
57862
57790
57737
57685
57649
57593
57513
57425
57374
57304
57236
57152
57085
57019
56966
56896
56785
56664
56605
56538
56468
56381
56311
56242
56188
56101
56329
56262
56212
56139
56062
55990
55933
55843
55774
55685
55598
55544
55473
55398
58790
58808
58812
58842
58862
58496
58500
58443
58403
58350
58274
58202
58145
58087
58045
57989
57913
57859
57816
57739
57684
57610
57553
57493
57451
57394
57322
57262
57191
57147
57087
57013
56954
56897
56849
56787
56691
56625
56555
56503
56433
56348
56279
56209
56157
56088
55983
55911
55841
55769
55712
55623
55854
55796
55727
55604
55505
55400
55321
55226
58504
58518
58556
58570
58591
58590
58531
58478
58435
58380
58309
58252
58192
58153
58097
58008
57950
57892
57848
57787
57714
57658
57600
57546
57487
57414
57355
57298
57256
57200
